Vicinity,Timestamp,Latitude,Longitude,Temp (Fahrenheit),PM 1,PM 10,PM 2.5,RH,Temp (Celcius)
KCARP,2024-11-12T14:41:22.000,6.5997832,-1.5853298,95,12,13,13,36,35.00
KCARP,2024-11-12T14:41:27.000,6.5997815,-1.5853313,95,12,13,13,36,35.00
KCARP,2024-11-12T14:41:32.000,6.5997891,-1.585337,95,11,12,12,36,35.00
KCARP,2024-11-12T14:41:37.000,6.5997895,-1.5853371,95,12,13,13,36,35.00
KCARP,2024-11-12T14:41:42.000,6.5997848,-1.5853341,95,12,13,13,36,35.00
KCARP,2024-11-12T14:41:47.000,6.5997867,-1.5853308,95,12,13,13,36,35.00
KCARP,2024-11-12T14:41:52.000,6.5997861,-1.5853298,95,12,13,13,36,35.00
KCARP,2024-11-12T14:41:57.000,6.5997865,-1.5853302,95,12,13,13,36,35.00
KCARP,2024-11-12T14:42:02.000,6.5997835,-1.5853296,95,11,12,12,36,35.00
KCARP,2024-11-12T14:42:07.000,6.599839,-1.5853878,95,12,13,13,36,35.00
KCARP,2024-11-12T14:42:12.000,6.5997877,-1.5853371,95,10,12,11,36,35.00
KCARP,2024-11-12T14:42:17.000,6.5997829,-1.585329,95,12,13,13,36,35.00
KCARP,2024-11-12T14:42:22.000,6.5997853,-1.5853343,95,11,12,12,36,35.00
KCARP,2024-11-12T14:42:27.000,6.5997842,-1.5853275,95,11,12,12,36,35.00
KCARP,2024-11-12T14:42:32.000,6.5997822,-1.5853321,95,10,11,10,36,35.00
KCARP,2024-11-12T14:42:37.000,6.5998287,-1.5853794,95,11,12,12,36,35.00
KCARP,2024-11-12T14:42:42.000,6.5997845,-1.5853339,95,11,12,12,36,35.00
KCARP,2024-11-12T14:42:47.000,6.5997828,-1.5853292,95,11,12,12,36,35.00
KCARP,2024-11-12T14:42:52.000,6.5997831,-1.5853294,95,12,13,13,36,35.00
KCARP,2024-11-12T14:42:57.000,6.5997838,-1.5853329,95,12,13,13,36,35.00
KCARP,2024-11-12T14:43:02.000,6.5997865,-1.5853305,95,12,13,13,36,35.00
KCARP,2024-11-12T14:43:07.000,6.5997865,-1.5853305,95,11,12,11,36,35.00
KCARP,2024-11-12T14:43:12.000,6.5997843,-1.5853284,95,9,11,10,36,35.00
KCARP,2024-11-12T14:43:17.000,6.5997835,-1.5853272,95,9,11,10,36,35.00
KCARP,2024-11-12T14:43:22.000,6.5997832,-1.5853295,95,9,11,10,36,35.00
KCARP,2024-11-12T14:43:27.000,6.599784,-1.5853277,95,9,10,9,36,35.00
KCARP,2024-11-12T14:43:32.000,6.5998333,-1.5853773,95,8,10,9,36,35.00
KCARP,2024-11-12T14:43:37.000,6.5997843,-1.5853289,95,10,11,10,36,35.00
KCARP,2024-11-12T14:43:42.000,6.5997826,-1.5853266,95,10,11,11,36,35.00
KCARP,2024-11-12T14:43:47.000,6.5997822,-1.5853322,95,12,13,13,36,35.00
KCARP,2024-11-12T14:43:52.000,6.5997835,-1.5853275,95,12,13,13,36,35.00
KCARP,2024-11-12T14:43:57.000,6.599784,-1.5853275,95,12,13,13,36,35.00
KCARP,2024-11-12T14:44:02.000,6.5997836,-1.5853296,95,13,14,14,36,35.00
KCARP,2024-11-12T14:44:07.000,6.5997829,-1.5853265,95,12,13,13,36,35.00
KCARP,2024-11-12T14:44:12.000,6.5997865,-1.5853301,95,12,13,13,36,35.00
KCARP,2024-11-12T14:44:17.000,6.599784,-1.5853298,95,11,12,12,36,35.00
KCARP,2024-11-12T14:44:22.000,6.5997845,-1.5853336,95,13,14,14,36,35.00
KCARP,2024-11-12T14:44:27.000,6.599785,-1.5853338,95,13,15,14,36,35.00
KCARP,2024-11-12T14:44:32.000,6.5997842,-1.5853331,95,12,13,13,36,35.00
KCARP,2024-11-12T14:44:37.000,6.5997835,-1.5853274,95,11,12,12,36,35.00
KCARP,2024-11-12T14:44:42.000,6.5997832,-1.5853294,95,9,11,10,36,35.00
KCARP,2024-11-12T14:44:47.000,6.5997831,-1.5853296,95,10,11,10,36,35.00
KCARP,2024-11-12T14:44:52.000,6.5997842,-1.5853282,95,11,12,12,36,35.00
KCARP,2024-11-12T14:44:57.000,6.5997847,-1.5853281,95,12,13,13,36,35.00
KCARP,2024-11-12T14:45:02.000,6.5997821,-1.5853325,95,13,15,14,36,35.00
KCARP,2024-11-12T14:45:07.000,6.5997825,-1.5853329,95,14,15,15,36,35.00
KCARP,2024-11-12T14:45:12.000,6.5997852,-1.5853337,95,14,16,15,36,35.00
KCARP,2024-11-12T14:45:17.000,6.5997841,-1.5853278,95,13,14,14,36,35.00
KCARP,2024-11-12T14:45:22.000,6.5997854,-1.5853339,95,11,12,12,36,35.00
KCARP,2024-11-12T14:45:27.000,6.5998313,-1.5853793,95,11,12,12,36,35.00
KCARP,2024-11-12T14:45:32.000,6.5997825,-1.585333,95,11,12,12,36,35.00
KCARP,2024-11-12T14:45:37.000,6.5997826,-1.5853294,95,11,12,12,36,35.00
KCARP,2024-11-12T14:45:42.000,6.5998442,-1.5853754,95,12,13,13,36,35.00
KCARP,2024-11-12T14:45:47.000,6.5997837,-1.5853338,95,11,12,12,36,35.00
KCARP,2024-11-12T14:45:52.000,6.5997855,-1.5853305,95,11,12,11,36,35.00
KCARP,2024-11-12T14:45:57.000,6.5997831,-1.5853274,95,10,11,10,36,35.00
KCARP,2024-11-12T14:46:02.000,6.5997839,-1.5853286,94,10,11,10,36,34.44
KCARP,2024-11-12T14:46:07.000,6.5997833,-1.5853283,95,11,12,11,36,35.00
KCARP,2024-11-12T14:46:12.000,6.5997832,-1.5853296,94,11,12,12,36,34.44
KCARP,2024-11-12T14:46:17.000,6.5997815,-1.5853323,94,11,12,12,36,34.44
KCARP,2024-11-12T14:46:22.000,6.5997857,-1.5853298,94,11,12,12,36,34.44
KCARP,2024-11-12T14:46:27.000,6.5997857,-1.5853298,94,11,12,12,36,34.44
KCARP,2024-11-12T14:46:32.000,6.5997857,-1.5853298,94,10,11,11,36,34.44
KCARP,2024-11-12T14:46:37.000,6.5997838,-1.5853317,94,10,11,11,36,34.44
KCARP,2024-11-12T14:46:42.000,6.5997825,-1.5853323,94,8,10,9,36,34.44
KCARP,2024-11-12T14:46:47.000,6.5997836,-1.585329,94,8,10,9,36,34.44
KCARP,2024-11-12T14:46:52.000,6.5997836,-1.585329,94,10,11,10,36,34.44
KCARP,2024-11-12T14:46:57.000,6.5997819,-1.5853325,94,11,12,12,36,34.44
KCARP,2024-11-12T14:47:02.000,6.5997838,-1.585333,94,12,13,13,36,34.44
KCARP,2024-11-12T14:47:07.000,6.5997879,-1.5853317,94,13,14,14,36,34.44
KCARP,2024-11-12T14:47:12.000,6.5997873,-1.5853314,94,13,14,14,36,34.44
KCARP,2024-11-12T14:47:17.000,6.5997835,-1.5853275,94,12,13,13,36,34.44
KCARP,2024-11-12T14:47:22.000,6.5997828,-1.5853265,94,12,13,13,36,34.44
KCARP,2024-11-12T14:47:27.000,6.5997835,-1.5853281,94,11,12,12,36,34.44
KCARP,2024-11-12T14:47:32.000,6.5997835,-1.5853281,94,11,12,11,36,34.44
KCARP,2024-11-12T14:47:37.000,6.5997857,-1.585335,94,11,12,11,36,34.44
KCARP,2024-11-12T14:47:42.000,6.5997857,-1.585335,94,11,12,12,36,34.44
KCARP,2024-11-12T14:47:47.000,6.5997881,-1.5853315,94,12,13,13,36,34.44
KCARP,2024-11-12T14:47:52.000,6.5997867,-1.5853304,94,11,12,12,36,34.44
KCARP,2024-11-12T14:47:57.000,6.5997837,-1.5853282,94,10,11,10,36,34.44
KCARP,2024-11-12T14:48:02.000,6.5997837,-1.5853282,94,11,12,12,36,34.44
KCARP,2024-11-12T14:48:07.000,6.5997816,-1.5853321,94,14,16,15,36,34.44
KCARP,2024-11-12T14:48:12.000,6.5997816,-1.5853321,94,15,17,16,36,34.44
KCARP,2024-11-12T14:48:17.000,6.5997841,-1.5853283,94,12,13,13,36,34.44
KCARP,2024-11-12T14:48:22.000,6.5997815,-1.5853319,94,12,13,13,36,34.44
KCARP,2024-11-12T14:48:27.000,6.5997843,-1.5853299,94,12,13,13,35,34.44
KCARP,2024-11-12T14:48:32.000,6.5997871,-1.5853351,94,12,13,13,35,34.44
KCARP,2024-11-12T14:48:37.000,6.5998515,-1.5853803,94,11,12,11,36,34.44
KCARP,2024-11-12T14:48:42.000,6.5997882,-1.585336,94,10,11,10,36,34.44
KCARP,2024-11-12T14:48:47.000,6.5997882,-1.585336,94,11,12,12,35,34.44
KCARP,2024-11-12T14:48:52.000,6.5997821,-1.5853325,94,12,13,13,36,34.44
KCARP,2024-11-12T14:48:57.000,6.5997829,-1.5853262,94,12,13,13,36,34.44
KCARP,2024-11-12T14:49:02.000,6.5998391,-1.5853709,94,12,13,13,36,34.44
KCARP,2024-11-12T14:49:07.000,6.5997866,-1.5853309,94,13,14,14,36,34.44
KCARP,2024-11-12T14:49:12.000,6.5997828,-1.5853291,94,12,13,13,36,34.44
KCARP,2024-11-12T14:49:17.000,6.5997839,-1.5853279,94,12,13,13,36,34.44
KCARP,2024-11-12T14:49:22.000,6.599786,-1.5853303,94,13,14,14,36,34.44
KCARP,2024-11-12T14:49:27.000,6.5997852,-1.5853294,94,11,12,11,36,34.44
KCARP,2024-11-12T14:49:32.000,6.5998301,-1.5853762,94,9,11,10,36,34.44
KCARP,2024-11-12T14:49:37.000,6.5997842,-1.5853346,94,10,11,10,35,34.44
KCARP,2024-11-12T14:49:42.000,6.5997819,-1.5853325,94,10,11,11,35,34.44
KCARP,2024-11-12T14:49:47.000,6.5997846,-1.585334,94,9,11,10,35,34.44
KCARP,2024-11-12T14:49:52.000,6.599836,-1.585385,94,8,9,9,35,34.44
KCARP,2024-11-12T14:49:57.000,6.5997901,-1.5853349,94,11,12,11,35,34.44
KCARP,2024-11-12T14:50:02.000,6.5997862,-1.5853303,94,13,14,14,35,34.44
KCARP,2024-11-12T14:50:07.000,6.5997815,-1.5853323,94,13,14,14,35,34.44
KCARP,2024-11-12T14:50:12.000,6.5997827,-1.5853272,94,12,13,13,35,34.44
KCARP,2024-11-12T14:50:17.000,6.5997843,-1.5853286,94,13,14,14,35,34.44
KCARP,2024-11-12T14:50:22.000,6.5997852,-1.5853316,94,12,13,13,35,34.44
KCARP,2024-11-12T14:50:27.000,6.5997847,-1.5853316,94,10,11,10,35,34.44
KCARP,2024-11-12T14:50:32.000,6.5997829,-1.5853293,94,10,11,11,35,34.44
KCARP,2024-11-12T14:50:37.000,6.5997876,-1.5853303,94,11,12,12,35,34.44
KCARP,2024-11-12T14:50:42.000,6.5997873,-1.5853287,94,11,12,12,35,34.44
KCARP,2024-11-12T14:50:47.000,6.5997872,-1.5853302,94,12,13,13,35,34.44
KCARP,2024-11-12T14:50:52.000,6.5997843,-1.5853307,94,12,13,13,35,34.44
KCARP,2024-11-12T14:50:57.000,6.5997841,-1.5853293,94,12,13,13,35,34.44
KCARP,2024-11-12T14:51:02.000,6.599786,-1.58533,94,11,12,12,35,34.44
KCARP,2024-11-12T14:51:07.000,6.5997851,-1.5853314,94,10,11,10,35,34.44
KCARP,2024-11-12T14:51:12.000,6.5997847,-1.5853328,94,10,11,10,35,34.44
KCARP,2024-11-12T14:51:17.000,6.599785,-1.5853308,94,11,12,12,35,34.44
KCARP,2024-11-12T14:51:22.000,6.599785,-1.5853308,94,10,12,11,35,34.44
KCARP,2024-11-12T14:51:27.000,6.5997849,-1.5853331,94,13,14,14,35,34.44
KCARP,2024-11-12T14:51:32.000,6.5997849,-1.5853331,94,12,13,13,35,34.44
KCARP,2024-11-12T14:51:37.000,6.5997831,-1.5853276,94,13,14,14,35,34.44
KCARP,2024-11-12T14:51:42.000,6.5997767,-1.585328,94,12,13,13,35,34.44
KCARP,2024-11-12T14:51:47.000,6.5997761,-1.5853319,94,13,14,14,35,34.44
KCARP,2024-11-12T14:51:52.000,6.5997847,-1.5853359,94,12,13,13,35,34.44
KCARP,2024-11-12T14:51:57.000,6.5997853,-1.5853332,94,11,12,12,35,34.44
KCARP,2024-11-12T14:52:02.000,6.5997907,-1.5853369,94,12,13,13,35,34.44
KCARP,2024-11-12T14:52:07.000,6.5997874,-1.5853353,94,11,12,12,35,34.44
KCARP,2024-11-12T14:52:12.000,6.5997857,-1.5853337,94,9,11,10,35,34.44
KCARP,2024-11-12T14:52:17.000,6.5997867,-1.5853345,94,10,11,11,35,34.44
