latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight,type
8.9643,-0.9645,322,1.1,1,2023-12-19,1403,Aqua,MODIS,55,61.03,307,9.6,D,0
8.9123,-1.3318,325.6,1,1,2023-12-19,1403,Aqua,MODIS,49,61.03,310.2,9.4,D,0
8.8197,-1.9797,325.7,1,1,2023-12-19,1403,Aqua,MODIS,37,61.03,313.4,9.9,D,0
8.8185,-1.9886,323.9,1,1,2023-12-19,1403,Aqua,MODIS,29,61.03,309.9,7.1,D,0
8.7914,-2.1769,330.3,1,1,2023-12-19,1403,Aqua,MODIS,77,61.03,310.4,16,D,0
8.7901,-2.1859,325.7,1,1,2023-12-19,1403,Aqua,MODIS,54,61.03,309.1,10.5,D,0
8.8727,-1.6734,345.6,1,1,2023-12-19,1403,Aqua,MODIS,91,61.03,310.3,41.4,D,0
8.8714,-1.6826,323.5,1,1,2023-12-19,1403,Aqua,MODIS,24,61.03,308.1,8.3,D,0
8.8274,-1.9899,324.5,1,1,2023-12-19,1403,Aqua,MODIS,34,61.03,309.7,7.3,D,0
8.8002,-2.1782,332.3,1,1,2023-12-19,1403,Aqua,MODIS,75,61.03,310.5,18.1,D,0
8.7989,-2.1872,327.6,1,1,2023-12-19,1403,Aqua,MODIS,49,61.03,310.3,12.7,D,0
8.945,-1.2318,327,1,1,2023-12-19,1403,Aqua,MODIS,70,61.03,314.7,8.6,D,0
8.9211,-1.3993,329,1,1,2023-12-19,1403,Aqua,MODIS,74,61.03,312.7,11.9,D,0
8.883,-1.6657,323.6,1,1,2023-12-19,1403,Aqua,MODIS,21,61.03,310.7,8.1,D,0
8.8817,-1.6748,323.1,1,1,2023-12-19,1403,Aqua,MODIS,16,61.03,309.8,8.3,D,0
8.791,-2.3046,324,1,1,2023-12-19,1403,Aqua,MODIS,67,61.03,309.8,9.1,D,0
8.9144,-1.5732,328.5,1,1,2023-12-19,1403,Aqua,MODIS,73,61.03,309.5,15,D,0
8.9131,-1.5824,328,1,1,2023-12-19,1403,Aqua,MODIS,72,61.03,312,14.2,D,0
8.9677,-1.26,326.2,1,1,2023-12-19,1403,Aqua,MODIS,41,61.03,311.5,8.1,D,0
8.8179,-2.3142,320.4,1,1,2023-12-19,1403,Aqua,MODIS,50,61.03,308.8,6.1,D,0
8.805,-2.4035,327.1,1,1,2023-12-19,1403,Aqua,MODIS,62,61.03,310.6,10.2,D,0
9.0218,-0.9395,326,1.1,1,2023-12-19,1403,Aqua,MODIS,68,61.03,309.5,11.8,D,0
9.0072,-1.0445,331.9,1.1,1,2023-12-19,1403,Aqua,MODIS,78,61.03,310.7,18.2,D,0
9.0058,-1.054,333,1.1,1,2023-12-19,1403,Aqua,MODIS,79,61.03,309.1,19.9,D,0
8.9768,-1.2613,335.2,1,1,2023-12-19,1403,Aqua,MODIS,82,61.03,313.9,21.1,D,0
8.8692,-2.0201,324.7,1,1,2023-12-19,1403,Aqua,MODIS,58,61.03,309.9,7.5,D,0
8.8216,-2.3513,320.8,1,1,2023-12-19,1403,Aqua,MODIS,56,61.03,309.4,5.4,D,0
8.8138,-2.4048,329.2,1,1,2023-12-19,1403,Aqua,MODIS,76,61.03,312,12.6,D,0
9.0758,-0.6192,323,1.1,1,2023-12-19,1403,Aqua,MODIS,43,61.03,308.8,8.5,D,0
9.015,-1.0553,331.2,1.1,1,2023-12-19,1403,Aqua,MODIS,77,61.03,311.2,17.2,D,0
9.0136,-1.0648,331.2,1.1,1,2023-12-19,1403,Aqua,MODIS,77,61.03,312.3,17.1,D,0
8.9806,-1.3,323.9,1,1,2023-12-19,1403,Aqua,MODIS,33,61.03,310.2,6.9,D,0
8.9753,-1.3372,331.2,1,1,2023-12-19,1403,Aqua,MODIS,77,61.03,311.6,16.6,D,0
8.974,-1.3465,327.4,1,1,2023-12-19,1403,Aqua,MODIS,63,61.03,309.6,10.7,D,0
8.9714,-1.3651,326.2,1,1,2023-12-19,1403,Aqua,MODIS,35,61.03,312.5,8.5,D,0
8.9297,-1.6596,325.6,1,1,2023-12-19,1403,Aqua,MODIS,20,61.03,311.1,9.6,D,0
8.9064,-1.8231,323,1,1,2023-12-19,1403,Aqua,MODIS,54,61.03,309.6,7.6,D,0
8.9051,-1.8321,363.2,1,1,2023-12-19,1403,Aqua,MODIS,100,61.03,314,83.6,D,0
8.8871,-1.9585,321.8,1,1,2023-12-19,1403,Aqua,MODIS,25,61.03,310.2,6.3,D,0
8.8793,-2.0124,324.9,1,1,2023-12-19,1403,Aqua,MODIS,65,61.03,311.6,7.5,D,0
8.8781,-2.0214,324.7,1,1,2023-12-19,1403,Aqua,MODIS,67,61.03,311.6,7.8,D,0
8.8729,-2.0573,320.6,1,1,2023-12-19,1403,Aqua,MODIS,48,61.03,309.5,5.6,D,0
9.1073,-0.461,334.9,1.1,1.1,2023-12-19,1403,Aqua,MODIS,82,61.03,309,27.3,D,0
8.9686,-1.4497,334.6,1,1,2023-12-19,1403,Aqua,MODIS,79,61.03,313.2,18.8,D,0
8.8109,-2.5501,326.4,1,1,2023-12-19,1403,Aqua,MODIS,72,61.03,312,12.5,D,0
9.067,-0.818,327.7,1.1,1,2023-12-19,1403,Aqua,MODIS,64,61.03,309.5,13.9,D,0
9.0656,-0.8277,335.9,1.1,1,2023-12-19,1403,Aqua,MODIS,82,61.03,312,26,D,0
9.0575,-0.8857,346.4,1.1,1,2023-12-19,1403,Aqua,MODIS,91,61.03,311.1,43.2,D,0
9.0694,-0.8677,338.9,1.1,1,2023-12-19,1403,Aqua,MODIS,86,61.03,311.2,29.1,D,0
9.068,-0.8774,331.2,1.1,1,2023-12-19,1403,Aqua,MODIS,71,61.03,313,15.8,D,0
9.0667,-0.887,343.8,1.1,1,2023-12-19,1403,Aqua,MODIS,90,61.03,312.7,37.3,D,0
9.0599,-0.9351,326,1.1,1,2023-12-19,1403,Aqua,MODIS,57,61.03,313.6,8.2,D,0
8.9853,-1.4616,327.7,1,1,2023-12-19,1403,Aqua,MODIS,61,61.03,312.3,10.6,D,0
8.984,-1.4708,329,1,1,2023-12-19,1403,Aqua,MODIS,55,61.03,311.2,12.7,D,0
8.9941,-1.5287,333.3,1,1,2023-12-19,1403,Aqua,MODIS,80,61.03,311.3,19.8,D,0
8.867,-2.4127,324.7,1,1,2023-12-19,1403,Aqua,MODIS,69,61.03,308.4,11.5,D,0
8.8657,-2.4216,322.3,1,1,2023-12-19,1403,Aqua,MODIS,63,61.03,307.9,9.1,D,0
9.0186,-1.4919,335,1,1,2023-12-19,1403,Aqua,MODIS,81,61.03,311.5,22.3,D,0
9.0173,-1.5011,326.1,1,1,2023-12-19,1403,Aqua,MODIS,42,61.03,310.1,9.7,D,0
9.0173,-1.5669,322.9,1,1,2023-12-19,1403,Aqua,MODIS,43,61.03,308.1,7.1,D,0
9.016,-1.5761,345.3,1,1,2023-12-19,1403,Aqua,MODIS,91,61.03,311.2,41,D,0
8.9232,-2.2271,321.3,1,1,2023-12-19,1403,Aqua,MODIS,47,61.03,310.4,6.4,D,0
8.8755,-2.5573,334,1,1,2023-12-19,1403,Aqua,MODIS,82,61.03,310.6,22.4,D,0
9.0419,-1.4576,346.3,1,1,2023-12-19,1403,Aqua,MODIS,91,61.03,311.8,41.7,D,0
9.0406,-1.4669,352,1,1,2023-12-19,1403,Aqua,MODIS,95,61.03,311.7,53.5,D,0
8.8779,-2.6032,329.5,1,1,2023-12-19,1403,Aqua,MODIS,77,61.03,308.4,16.5,D,0
9.1453,-0.7862,326.6,1.1,1,2023-12-19,1403,Aqua,MODIS,60,61.03,311.1,12.3,D,0
9.144,-0.796,350.6,1.1,1,2023-12-19,1403,Aqua,MODIS,94,61.03,313.1,56.3,D,0
9.1426,-0.8057,337.2,1.1,1,2023-12-19,1403,Aqua,MODIS,84,61.03,311.2,27.3,D,0
9.0522,-1.4497,341.4,1,1,2023-12-19,1403,Aqua,MODIS,88,61.03,311.5,32.5,D,0
9.0509,-1.459,346.9,1,1,2023-12-19,1403,Aqua,MODIS,92,61.03,314,43.7,D,0
9.0496,-1.4682,329.7,1,1,2023-12-19,1403,Aqua,MODIS,72,61.03,310.4,14.1,D,0
8.959,-2.1042,327,1,1,2023-12-19,1403,Aqua,MODIS,59,61.03,311.6,10.1,D,0
9.0612,-1.451,332.9,1,1,2023-12-19,1403,Aqua,MODIS,79,61.03,312.4,18.9,D,0
9.1693,-0.7498,342.5,1.1,1,2023-12-19,1403,Aqua,MODIS,88,61.03,312,35.3,D,0
9.1679,-0.7596,327.9,1.1,1,2023-12-19,1403,Aqua,MODIS,34,61.03,310.8,11.4,D,0
9.1799,-0.7414,330.8,1.1,1,2023-12-19,1403,Aqua,MODIS,53,61.03,313.5,15.2,D,0
9.0358,-1.8857,328.2,1,1,2023-12-19,1403,Aqua,MODIS,73,61.03,313.8,14,D,0
9.0345,-1.8947,326.1,1,1,2023-12-19,1403,Aqua,MODIS,68,61.03,311.6,11,D,0
8.989,-2.2734,334.6,1,1,2023-12-19,1403,Aqua,MODIS,82,61.03,308.4,22.5,D,0
8.9877,-2.2823,324.5,1,1,2023-12-19,1403,Aqua,MODIS,66,61.03,308.3,10,D,0
9.1876,-0.9365,333.1,1.1,1,2023-12-19,1403,Aqua,MODIS,78,61.03,315.4,17.2,D,0
9.1863,-0.9461,337.5,1.1,1,2023-12-19,1403,Aqua,MODIS,83,61.03,314.8,24.7,D,0
9.1598,-1.1369,338.2,1.1,1,2023-12-19,1403,Aqua,MODIS,84,61.03,314.2,24.9,D,0
9.0932,-1.6117,324.8,1,1,2023-12-19,1403,Aqua,MODIS,61,61.03,310,10.4,D,0
9.1465,-1.2983,328,1,1,2023-12-19,1403,Aqua,MODIS,33,61.03,311.6,11.3,D,0
9.0481,-1.9944,331.1,1,1,2023-12-19,1403,Aqua,MODIS,68,61.03,311.9,14.9,D,0
9.1556,-1.2996,328.1,1,1,2023-12-19,1403,Aqua,MODIS,25,61.03,311.6,11.1,D,0
9.0492,-2.0498,328,1,1,2023-12-19,1403,Aqua,MODIS,55,61.03,314.2,9.2,D,0
9.1633,-1.3102,338.9,1,1,2023-12-19,1403,Aqua,MODIS,85,61.03,310.3,27.2,D,0
9.1072,-1.7071,322.8,1,1,2023-12-19,1403,Aqua,MODIS,37,61.03,309.4,8.5,D,0
9.1175,-1.6993,321.3,1,1,2023-12-19,1403,Aqua,MODIS,30,61.03,308.6,6.7,D,0
9.1123,-1.7358,333.8,1,1,2023-12-19,1403,Aqua,MODIS,74,61.03,312,20.6,D,0
9.2295,-0.9719,337.6,1.1,1,2023-12-19,1403,Aqua,MODIS,83,61.03,313,24,D,0
9.2282,-0.9816,336,1.1,1,2023-12-19,1403,Aqua,MODIS,82,61.03,314.8,20.6,D,0
9.1212,-1.7371,329.1,1,1,2023-12-19,1403,Aqua,MODIS,61,61.03,310.3,14.3,D,0
9.1095,-1.8189,333.4,1,1,2023-12-19,1403,Aqua,MODIS,80,61.03,311.8,18.6,D,0
9.2784,-0.6909,328.6,1.1,1,2023-12-19,1403,Aqua,MODIS,54,61.03,312.2,12.3,D,0
9.1185,-1.8202,348,1,1,2023-12-19,1403,Aqua,MODIS,93,61.03,313.6,44.8,D,0
9.1443,-1.7032,336.8,1,1,2023-12-19,1403,Aqua,MODIS,83,61.03,310,28,D,0
9.143,-1.7124,326.7,1,1,2023-12-19,1403,Aqua,MODIS,68,61.03,309.2,13.3,D,0
9.2694,-0.8891,339.8,1.1,1,2023-12-19,1403,Aqua,MODIS,86,61.03,314.1,30.1,D,0
9.2449,-1.0621,336.9,1.1,1,2023-12-19,1403,Aqua,MODIS,82,61.03,314.8,19.5,D,0
9.1716,-1.5763,325.2,1,1,2023-12-19,1403,Aqua,MODIS,37,61.03,311.5,9.4,D,0
9.1325,-1.85,324.3,1,1,2023-12-19,1403,Aqua,MODIS,56,61.03,312,8.1,D,0
9.0742,-2.255,391.9,1,1,2023-12-19,1403,Aqua,MODIS,100,61.03,318,193.7,D,0
9.0729,-2.2639,340.1,1,1,2023-12-19,1403,Aqua,MODIS,87,61.03,312.4,27.6,D,0
9.3063,-0.6949,330.5,1.1,1,2023-12-19,1403,Aqua,MODIS,64,61.03,314.1,13.8,D,0
9.2786,-0.8904,328.6,1.1,1,2023-12-19,1403,Aqua,MODIS,49,61.03,315.6,11.6,D,0
9.2554,-1.0539,335,1.1,1,2023-12-19,1403,Aqua,MODIS,75,61.03,316.2,16.8,D,0
9.254,-1.0634,338.5,1.1,1,2023-12-19,1403,Aqua,MODIS,84,61.03,316.3,22.7,D,0
9.2526,-1.073,335,1.1,1,2023-12-19,1403,Aqua,MODIS,60,61.03,314.4,16.2,D,0
9.2513,-1.0825,346.1,1.1,1,2023-12-19,1403,Aqua,MODIS,91,61.03,313.7,39.1,D,0
9.0702,-2.3457,323,1,1,2023-12-19,1403,Aqua,MODIS,61,61.03,311.1,5.9,D,0
9.0689,-2.3546,323.9,1,1,2023-12-19,1403,Aqua,MODIS,64,61.03,312.1,6.7,D,0
9.287,-0.8884,326.7,1.1,1,2023-12-19,1403,Aqua,MODIS,52,61.03,314.5,7.6,D,0
10.579,-0.8116,332,1.1,1.1,2023-12-19,1404,Aqua,MODIS,72,61.03,313.7,16.5,D,0
10.1149,-2.1371,325.3,1,1,2023-12-19,1404,Aqua,MODIS,60,61.03,312.7,6.8,D,0
10.1261,-2.1259,327.7,1,1,2023-12-19,1404,Aqua,MODIS,67,61.03,313,10.5,D,0
10.1373,-2.2385,326.8,1,1,2023-12-19,1404,Aqua,MODIS,66,61.03,311.9,9,D,0
10.4114,-0.3447,335.3,1.2,1.1,2023-12-19,1404,Aqua,MODIS,80,61.03,316.2,23,D,0
10.1605,-2.1403,323.6,1,1,2023-12-19,1404,Aqua,MODIS,50,61.03,312.2,6.2,D,0
10.2997,-1.2204,346.7,1.1,1,2023-12-19,1404,Aqua,MODIS,91,61.03,311.7,46.5,D,0
10.2833,-1.4032,333.4,1.1,1,2023-12-19,1404,Aqua,MODIS,76,61.03,315.6,17.1,D,0
10.3969,-0.6598,331.7,1.1,1.1,2023-12-19,1404,Aqua,MODIS,74,61.03,314.7,16.1,D,0
10.2028,-2.0352,326.7,1,1,2023-12-19,1404,Aqua,MODIS,64,61.03,312.7,8.2,D,0
10.1807,-2.1895,330.7,1,1,2023-12-19,1404,Aqua,MODIS,74,61.03,313,14.5,D,0
10.3332,-1.3101,327.5,1.1,1,2023-12-19,1404,Aqua,MODIS,52,61.03,310.8,11.5,D,0
10.3812,-1.0307,331.8,1.1,1,2023-12-19,1404,Aqua,MODIS,65,61.03,313.3,17.1,D,0
10.3423,-1.3114,331.1,1.1,1,2023-12-19,1404,Aqua,MODIS,72,61.03,311.7,16.2,D,0
10.501,-0.2231,325.4,1.2,1.1,2023-12-19,1404,Aqua,MODIS,58,61.03,312.8,8.5,D,0
10.3937,-1.2111,330.7,1.1,1,2023-12-19,1404,Aqua,MODIS,29,61.03,311.4,15.4,D,0
10.3924,-1.2208,327.7,1.1,1,2023-12-19,1404,Aqua,MODIS,38,61.03,312,12.6,D,0
10.4315,-1.0079,327.5,1.1,1,2023-12-19,1404,Aqua,MODIS,43,61.03,312.6,10.1,D,0
10.4302,-1.0177,333.2,1.1,1,2023-12-19,1404,Aqua,MODIS,76,61.03,314.8,19.2,D,0
10.21,-2.5684,325.4,1,1,2023-12-19,1404,Aqua,MODIS,51,61.03,312.9,7.1,D,0
10.4189,-1.1654,336.5,1.1,1,2023-12-19,1404,Aqua,MODIS,71,61.03,314,22.1,D,0
10.4162,-1.1848,333.1,1.1,1,2023-12-19,1404,Aqua,MODIS,22,61.03,313.4,14.9,D,0
10.2189,-2.5697,330.2,1,1,2023-12-19,1404,Aqua,MODIS,74,61.03,314.1,13,D,0
10.4281,-1.1667,332,1.1,1,2023-12-19,1404,Aqua,MODIS,56,61.03,314.6,14.9,D,0
10.3265,-1.8825,326.4,1,1,2023-12-19,1404,Aqua,MODIS,58,61.03,313.6,6,D,0
10.4972,-0.7428,326.6,1.1,1.1,2023-12-19,1404,Aqua,MODIS,48,61.03,312.8,7.8,D,0
10.4958,-0.7529,330.3,1.1,1.1,2023-12-19,1404,Aqua,MODIS,71,61.03,313.9,12.9,D,0
10.3368,-1.8747,337.3,1,1,2023-12-19,1404,Aqua,MODIS,82,61.03,315.3,20.6,D,0
10.3355,-1.8839,351,1,1,2023-12-19,1404,Aqua,MODIS,94,61.03,314.5,46.9,D,0
10.5015,-0.7491,330.3,1.1,1.1,2023-12-19,1404,Aqua,MODIS,70,61.03,314,15.5,D,0
10.3826,-1.6126,325.4,1,1,2023-12-19,1404,Aqua,MODIS,39,61.03,313.6,6.1,D,0
10.602,-0.0771,325.5,1.2,1.1,2023-12-19,1404,Aqua,MODIS,58,61.03,313.1,8.9,D,0
10.346,-2.0034,327.9,1,1,2023-12-19,1404,Aqua,MODIS,65,61.03,314.7,9.9,D,0
10.2866,-2.4202,338.4,1,1,2023-12-19,1404,Aqua,MODIS,84,61.03,311.9,24.2,D,0
10.2853,-2.4292,338.1,1,1,2023-12-19,1404,Aqua,MODIS,83,61.03,313.1,23.7,D,0
10.3123,-2.3044,326.1,1,1,2023-12-19,1404,Aqua,MODIS,61,61.03,313.4,7.4,D,0
10.5696,-0.8104,332.5,1.1,1.1,2023-12-19,1404,Aqua,MODIS,74,61.03,315.2,16.2,D,0
10.5682,-0.8203,336.2,1.1,1.1,2023-12-19,1404,Aqua,MODIS,80,61.03,314,23.2,D,0
10.5482,-1.0304,333.1,1.1,1,2023-12-19,1404,Aqua,MODIS,73,61.03,315,17.1,D,0
10.5468,-1.0402,337.7,1.1,1,2023-12-19,1404,Aqua,MODIS,82,61.03,314.7,24.6,D,0
10.4348,-1.967,371.7,1,1,2023-12-19,1404,Aqua,MODIS,100,61.03,313.9,108.7,D,0
10.4335,-1.9761,345.1,1,1,2023-12-19,1404,Aqua,MODIS,89,61.03,311,36.9,D,0
10.427,-2.0219,324.6,1,1,2023-12-19,1404,Aqua,MODIS,32,61.03,312.2,6.4,D,0
10.6256,-0.6593,325.6,1.1,1.1,2023-12-19,1404,Aqua,MODIS,50,61.03,312.5,8.9,D,0
10.445,-1.9591,333,1,1,2023-12-19,1404,Aqua,MODIS,75,61.03,312.6,16.8,D,0
10.4437,-1.9683,360.2,1,1,2023-12-19,1404,Aqua,MODIS,100,61.03,313.8,73.3,D,0
10.4359,-2.0232,330.3,1,1,2023-12-19,1404,Aqua,MODIS,70,61.03,311,13.5,D,0
10.7012,-0.1751,328.2,1.2,1.1,2023-12-19,1404,Aqua,MODIS,61,61.03,314.9,11.9,D,0
10.4448,-2.0897,346.5,1,1,2023-12-19,1404,Aqua,MODIS,91,61.03,314.8,36.8,D,0
10.4226,-2.3089,324.4,1,1,2023-12-19,1404,Aqua,MODIS,48,61.03,312.9,5.1,D,0
10.49,-1.9002,350.2,1,1,2023-12-19,1404,Aqua,MODIS,93,61.03,313.4,46.7,D,0
10.4887,-1.9094,325.3,1,1,2023-12-19,1404,Aqua,MODIS,18,61.03,312.3,5.7,D,0
10.6265,-0.9981,341.8,1.1,1,2023-12-19,1404,Aqua,MODIS,86,61.03,315.8,31.7,D,0
10.6251,-1.008,343,1.1,1,2023-12-19,1404,Aqua,MODIS,87,61.03,315.6,33.8,D,0
10.5224,-1.8012,326.9,1,1,2023-12-19,1404,Aqua,MODIS,45,61.03,313.1,8.3,D,0
10.5314,-1.8025,327.6,1,1,2023-12-19,1404,Aqua,MODIS,40,61.03,312.6,9.6,D,0
10.5222,-1.8673,326.5,1,1,2023-12-19,1404,Aqua,MODIS,57,61.03,313.6,8.1,D,0
10.5156,-1.9133,327.1,1,1,2023-12-19,1404,Aqua,MODIS,33,61.03,314.4,6.9,D,0
10.5263,-1.9018,328.1,1,1,2023-12-19,1404,Aqua,MODIS,63,61.03,312.7,9.8,D,0
10.525,-1.911,325.2,1,1,2023-12-19,1404,Aqua,MODIS,40,61.03,313.7,6.2,D,0
10.5444,-1.8385,327.9,1,1,2023-12-19,1404,Aqua,MODIS,55,61.03,312.6,8.4,D,0
10.5677,-1.7377,332.9,1,1,2023-12-19,1404,Aqua,MODIS,75,61.03,314.7,16.9,D,0
10.5664,-1.747,326.2,1,1,2023-12-19,1404,Aqua,MODIS,26,61.03,313.8,8.4,D,0
10.7489,-0.5667,328.5,1.2,1.1,2023-12-19,1404,Aqua,MODIS,66,61.03,312.3,13,D,0
10.5168,-2.2268,329.8,1,1,2023-12-19,1404,Aqua,MODIS,67,61.03,316.8,11.3,D,0
10.7092,-0.9245,326.1,1.1,1.1,2023-12-19,1404,Aqua,MODIS,50,61.03,313.6,7.3,D,0
10.5464,-2.0826,328.9,1,1,2023-12-19,1404,Aqua,MODIS,64,61.03,315,8.7,D,0
10.5024,-2.391,323.3,1,1,2023-12-19,1404,Aqua,MODIS,41,61.03,312.2,6.4,D,0
10.5957,-1.865,336.2,1,1,2023-12-19,1404,Aqua,MODIS,80,61.03,314.1,20.3,D,0
10.5826,-1.957,327.3,1,1,2023-12-19,1404,Aqua,MODIS,61,61.03,312.2,9.8,D,0
10.5813,-1.9662,330.2,1,1,2023-12-19,1404,Aqua,MODIS,68,61.03,314,12.9,D,0
10.5863,-1.9951,328.4,1,1,2023-12-19,1404,Aqua,MODIS,58,61.03,314.3,9.6,D,0
10.5953,-1.9964,328.3,1,1,2023-12-19,1404,Aqua,MODIS,38,61.03,314.5,9.1,D,0
10.611,-2.0241,326.3,1,1,2023-12-19,1404,Aqua,MODIS,49,61.03,313.7,6.6,D,0
10.6613,-1.8624,337.8,1,1,2023-12-19,1404,Aqua,MODIS,82,61.03,313.6,22.9,D,0
10.6768,-1.8173,330.7,1,1,2023-12-19,1404,Aqua,MODIS,71,61.03,315.2,10.7,D,0
10.6703,-1.8637,329.6,1,1,2023-12-19,1404,Aqua,MODIS,49,61.03,312.8,11.1,D,0
10.6752,-1.9586,335.4,1,1,2023-12-19,1404,Aqua,MODIS,79,61.03,316.1,19,D,0
10.6738,-1.9677,331.6,1,1,2023-12-19,1404,Aqua,MODIS,73,61.03,315,13.7,D,0
10.6451,-2.169,331.6,1,1,2023-12-19,1404,Aqua,MODIS,74,61.03,314,12.8,D,0
10.7251,-1.6721,331.3,1,1,2023-12-19,1404,Aqua,MODIS,72,61.03,314.9,16.2,D,0
10.68,-2.0529,334.1,1,1,2023-12-19,1404,Aqua,MODIS,78,61.03,316.1,15.6,D,0
10.7051,-1.9405,326,1,1,2023-12-19,1404,Aqua,MODIS,58,61.03,312.8,9.1,D,0
10.6999,-1.9773,324.4,1,1,2023-12-19,1404,Aqua,MODIS,48,61.03,313.1,7.4,D,0
10.6469,-2.4156,325.1,1,1,2023-12-19,1404,Aqua,MODIS,30,61.03,311.6,6,D,0
10.7177,-2.0455,329.9,1,1,2023-12-19,1404,Aqua,MODIS,71,61.03,314.6,12.4,D,0
10.6812,-2.4299,337.8,1,1,2023-12-19,1404,Aqua,MODIS,83,61.03,312.3,23.1,D,0
10.6449,-2.6819,331.8,1,1,2023-12-19,1404,Aqua,MODIS,76,61.03,313.5,13.5,D,0
10.6437,-2.6908,342.9,1,1,2023-12-19,1404,Aqua,MODIS,88,61.03,313.3,30.6,D,0
10.7732,-1.9128,328.5,1,1,2023-12-19,1404,Aqua,MODIS,62,61.03,313.5,11.6,D,0
10.7821,-1.9141,329,1,1,2023-12-19,1404,Aqua,MODIS,68,61.03,314,12.4,D,0
10.7808,-1.9234,324.1,1,1,2023-12-19,1404,Aqua,MODIS,29,61.03,312.1,6.6,D,0
10.8363,-1.5981,327.2,1.1,1,2023-12-19,1404,Aqua,MODIS,61,61.03,314.5,8.1,D,0
10.8392,-1.7107,331,1,1,2023-12-19,1404,Aqua,MODIS,73,61.03,312.8,16.3,D,0
10.8313,-1.7668,331.7,1,1,2023-12-19,1404,Aqua,MODIS,74,61.03,314.1,16.1,D,0
10.7833,-2.1085,327.8,1,1,2023-12-19,1404,Aqua,MODIS,39,61.03,315,8.4,D,0
10.782,-2.1177,333.9,1,1,2023-12-19,1404,Aqua,MODIS,78,61.03,316,16.1,D,0
10.8404,-1.7681,328.1,1,1,2023-12-19,1404,Aqua,MODIS,65,61.03,312.5,11.4,D,0
10.9333,-1.1675,324.5,1.1,1,2023-12-19,1404,Aqua,MODIS,30,61.03,310.4,8.3,D,0
10.7945,-2.222,330.6,1,1,2023-12-19,1404,Aqua,MODIS,65,61.03,314,12.9,D,0
11.0724,-0.4389,324.7,1.2,1.1,2023-12-19,1404,Aqua,MODIS,54,61.03,311.7,8.5,D,0
10.889,-1.8797,329.9,1,1,2023-12-19,1404,Aqua,MODIS,71,61.03,313.3,15.5,D,0
10.8891,-1.9421,326.3,1,1,2023-12-19,1404,Aqua,MODIS,62,61.03,311.6,10.8,D,0
10.8591,-2.2836,326.5,1,1,2023-12-19,1404,Aqua,MODIS,64,61.03,311.6,10.1,D,0
10.8886,-2.2044,327.2,1,1,2023-12-19,1404,Aqua,MODIS,66,61.03,314.1,9.6,D,0
10.9708,-1.6878,323.3,1,1,2023-12-19,1404,Aqua,MODIS,38,61.03,311.5,6,D,0
10.9077,-2.1979,328.8,1,1,2023-12-19,1404,Aqua,MODIS,70,61.03,314,11.2,D,0
10.8391,-2.6773,326.8,1,1,2023-12-19,1404,Aqua,MODIS,67,61.03,313.7,8.3,D,0
10.9647,-1.9909,323.4,1,1,2023-12-19,1404,Aqua,MODIS,46,61.03,310.4,9,D,0
10.0323,-1.0947,327.6,1.1,1,2023-12-19,1404,Aqua,MODIS,40,61.03,314.7,7.2,D,0
9.8977,-2.1758,326,1,1,2023-12-19,1404,Aqua,MODIS,48,61.03,311.3,9.4,D,0
9.8971,-2.4387,328.3,1,1,2023-12-19,1404,Aqua,MODIS,68,61.03,310,12,D,0
9.9639,-2.0341,331.6,1,1,2023-12-19,1404,Aqua,MODIS,76,61.03,311,17.6,D,0
9.9073,-2.431,333.5,1,1,2023-12-19,1404,Aqua,MODIS,78,61.03,312.8,18.5,D,0
9.906,-2.44,333.8,1,1,2023-12-19,1404,Aqua,MODIS,80,61.03,311.2,19,D,0
10.0914,-1.392,326.7,1.1,1,2023-12-19,1404,Aqua,MODIS,64,61.03,308.8,14.4,D,0
10.2798,-0.1061,327.3,1.2,1.1,2023-12-19,1404,Aqua,MODIS,67,61.03,314.4,10.4,D,0
10.0034,-2.0771,322.8,1,1,2023-12-19,1404,Aqua,MODIS,50,61.03,310.8,6.6,D,0
10.241,-0.4573,328,1.2,1.1,2023-12-19,1404,Aqua,MODIS,68,61.03,315.5,11.2,D,0
9.9347,-2.6181,323.1,1,1,2023-12-19,1404,Aqua,MODIS,49,61.03,311.5,4.6,D,0
10.1579,-1.1186,341.4,1.1,1,2023-12-19,1404,Aqua,MODIS,87,61.03,315.2,30.5,D,0
9.9733,-2.4134,327,1,1,2023-12-19,1404,Aqua,MODIS,69,61.03,312.5,8.7,D,0
10.072,-1.7887,327.7,1,1,2023-12-19,1404,Aqua,MODIS,65,61.03,315.4,8.4,D,0
10.1504,-1.3005,330.8,1.1,1,2023-12-19,1404,Aqua,MODIS,73,61.03,310.8,17.6,D,0
10.1491,-1.31,323.1,1.1,1,2023-12-19,1404,Aqua,MODIS,18,61.03,308.5,7.4,D,0
10.0217,-2.2158,339.9,1,1,2023-12-19,1404,Aqua,MODIS,86,61.03,312,26.9,D,0
10.1516,-1.3588,333.1,1.1,1,2023-12-19,1404,Aqua,MODIS,74,61.03,310,21.2,D,0
10.1634,-1.3412,324.6,1.1,1,2023-12-19,1404,Aqua,MODIS,41,61.03,312.5,9.2,D,0
10.162,-1.3507,324.1,1.1,1,2023-12-19,1404,Aqua,MODIS,21,61.03,311.1,8.7,D,0
